path,split_original,class,hash,duplicate_group_id,is_duplicate,kept,subset,fold
data\Split_smol\val\Melanocytic nevus\ISIC_0000015.jpg,val,Melanocytic nevus,c4667b17e345d70ef92133191f570c17a04903db2f538f5a1d779fe7e90b1162,,False,True,trainval,1
data\Split_smol\train\Melanocytic nevus\ISIC_0000050_downsampled.jpg,train,Melanocytic nevus,ef93f5b5a57e73fc77b91886a246eec0e8775888ca62224486688734b76a9146,,False,True,trainval,1
data\Split_smol\val\Benign keratosis\ISIC_0015038_downsampled.jpg,val,Benign keratosis,faa701af750b2e562a979dd44d329e835cec6fbf2daec03b4e459aeccf6273b3,,False,True,trainval,4
data\Split_smol\train\Dermatofibroma\ISIC_0025302.jpg,train,Dermatofibroma,acc762a909affb5dd26f1eedcc6f673fdfd8ac58b2a98f1e5c3722a76bf661cd,,False,True,trainval,1
data\Split_smol\train\Atopic Dermatitis\1_81.jpg,train,Atopic Dermatitis,6fe26251bc07cf36223c89670300805053c1e77c72ed134cfafc7538b4b979b7,,False,True,trainval,3
data\Split_smol\train\Melanoma\ISIC_0000410_downsampled.jpg,train,Melanoma,8fc3d0599cd029e5f60bc50aab7834c6fece4883713e2c7ff2d7865c8a377af2,,False,True,trainval,3
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028730.jpg,train,Squamous cell carcinoma,e6b85d7012fbc2d5d40b715c8be18e57637734fda494c1984ef98350f293a050,,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000003.jpg,train,Melanocytic nevus,e3092bd47d1955c117a18acb1e236222cae99acfbd393d0c7f07b4e6b8978857,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0025314.jpg,train,Dermatofibroma,538e9122277c6691e5b50c1713642cdfc49a2ae75007fa3d6747fb25169a3b46,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0030011.jpg,train,Dermatofibroma,dfd99585186cd821679b9b39de5bd44788e225249b279ffdcb2db6fbae7693fe,,False,True,trainval,3
data\Split_smol\train\Benign keratosis\ISIC_0014628_downsampled.jpg,train,Benign keratosis,8dd7b15d93b80242cefdaddc751da705886e8f4a10b4a8ae7d795423dd58c26f,,False,True,trainval,2
data\Split_smol\val\Actinic keratosis\ISIC_0027580.jpg,val,Actinic keratosis,5ad0e267e3a7ca1130fb980d9f9605b5f01575b4b02ddd7f64198e2fe5aa2262,,False,True,trainval,4
data\Split_smol\val\Benign keratosis\ISIC_0014649_downsampled.jpg,val,Benign keratosis,6e1547598f2d189acb0b89efe069eedf5f5273dc00f3736ecd22868a214907c9,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0025903.jpg,train,Dermatofibroma,976e8defe4159ecf636570342b4a5ec680b5afbc5ac4ecde1e4e6f8804fd454d,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0024468.jpg,train,Actinic keratosis,98d6e35553e1f66a059733132717bfb5b379746bc86990d3dff81a666be87163,,False,True,trainval,4
data\Split_smol\train\Dermatofibroma\ISIC_0024386.jpg,train,Dermatofibroma,04624578d5f7c62a7108c694b1ce9cc6771bd164d2a6c5f1563faff8fd6ae243,,False,True,trainval,1
data\Split_smol\val\Squamous cell carcinoma\ISIC_0025196.jpg,val,Squamous cell carcinoma,2b9d3038e18a6097990a77104c723485746933fd7b1f7cd1dc413f1805d9d4a8,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\1_27.jpg,train,Atopic Dermatitis,deceddceccebc61fc664185fe17322c7ab44242f9577db1ff3f2918fd6b6f16f,94.0,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025811.jpg,train,Squamous cell carcinoma,c3720e1713d4c408f75d83ca34a071a5a03569cfa65b08f3f8815895cf2f238c,,False,True,trainval,0
data\Split_smol\train\Vascular lesion\ISIC_0027210.jpg,train,Vascular lesion,af5a662ad18d61a1c56c12930a4a964c8417252f076cae1a22b97a3f455437e0,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\1_79.jpg,train,Atopic Dermatitis,6efbd525926f624fe7f3fbffa114e1b5005d0ce0e6d5465c9fc74e02b29fdff9,,False,True,trainval,4
data\Split_smol\train\Actinic keratosis\ISIC_0027588.jpg,train,Actinic keratosis,0c061d1845af6b8de9cfbfb2a11733804836c98e86ddecc6088ec3210f060542,,False,True,trainval,1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028132.jpg,train,Squamous cell carcinoma,219d3cfdde71dc466e515fc5ea0c2e29fa60e20c89aa2d6e79087a324e94068d,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\1_74.jpg,train,Atopic Dermatitis,05dbb8f2ad40b9dc8d8ad9850701d2a672f6dd1209fe9ae1360b0b3197d2f8c3,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_35.jpg,train,Atopic Dermatitis,a50f479d12e795d572fa766ed1993bc8d9762ee13e5dbe15323e3661dcea4541,99.0,False,True,trainval,3
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024329.jpg,train,Squamous cell carcinoma,343e4bc5295611175b7131ea5b52037cd5b50376fe08d7210c898ce3444a2cf8,,False,True,trainval,0
data\Split_smol\train\Benign keratosis\ISIC_0014793_downsampled.jpg,train,Benign keratosis,8e25a06645270bc9233afc0c6c319bbfda3ffcf6a64642731da3741bacded5ee,,False,True,trainval,0
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112140.png,train,Tinea Ringworm Candidiasis,d437debcb89fda893c18ca40c94ed25eb3cb1f7bdc7fc56b4efefddcce15f8c2,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000484.jpg,train,Melanoma,de1e1313a0723d2716ace89b4c8e922a31843c723de0c27a069a639b05833fe1,,False,True,trainval,4
data\Split_smol\val\Melanocytic nevus\ISIC_0000075.jpg,val,Melanocytic nevus,f587900dc609a5d11733a1cd1a7c752fc8d1356831ddc41c53c4255271d0373a,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0029973.jpg,train,Dermatofibroma,ca345673cb2b277fef79bb80018059f10b04f68cc0f01d32f7d417acc59d4601,,False,True,trainval,3
data\Split_smol\train\Benign keratosis\ISIC_0014654_downsampled.jpg,train,Benign keratosis,a74b3a9a61f313e39a03c29f46d75bb2fbfa25a82e18fedd912ae0c94a1c3788,,False,True,trainval,3
data\Split_smol\train\Melanoma\ISIC_0000157.jpg,train,Melanoma,6e371260fd9a7aed6cb5f41e573082dc3ba6b8ead80a1ba9464f41589588cd89,,False,True,trainval,3
data\Split_smol\val\Vascular lesion\ISIC_0028146.jpg,val,Vascular lesion,9ad7323672c1a455f91dc52ef99bbb3362ea98e8ff33d974483a8310cca61fc2,,False,True,trainval,3
data\Split_smol\train\Melanocytic nevus\ISIC_0000098_downsampled.jpg,train,Melanocytic nevus,1666c216101e561d27d5110197cf72251941ec499319d1afc8bcd60930c19a94,,False,True,trainval,2
data\Split_smol\train\Benign keratosis\ISIC_0015113_downsampled.jpg,train,Benign keratosis,2f23693be601211573b74cdfc957b8deb7ba381d35bbbcaeccffe24712df0155,,False,True,trainval,1
data\Split_smol\train\Melanoma\ISIC_0000413_downsampled.jpg,train,Melanoma,e756c772ebf319db284af99200d03fbbe4e3271c1f6066d72da9cbe8e35a9b09,,False,True,trainval,4
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025182.jpg,train,Squamous cell carcinoma,0c500c81ad9a3150e173ee782f47201ae7c87a86ed71d3b731e858e3424abf62,,False,True,trainval,4
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026083.jpg,train,Squamous cell carcinoma,e1d906d745ed1f7f6911e9b306a4faac43b79da8f7232f1fc293e3aa585eef9f,,False,True,trainval,1
data\Split_smol\train\Atopic Dermatitis\1_48.jpg,train,Atopic Dermatitis,af236552ee562c4d2b18fd7c714963f1e58badef246b695bf8ca9f8b948778b7,,False,True,trainval,4
data\Split_smol\train\Actinic keratosis\ISIC_0029500.jpg,train,Actinic keratosis,1f2c7ed59ce645feecf904d1784e1c94e04d291da4653c7f874481e504ac8916,,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0028393.jpg,train,Actinic keratosis,16dae3819339eb380ff98aa484030b0f4d6dd84f47cc93c6e9f2d901dbe5aebd,,False,True,trainval,2
data\Split_smol\train\Melanoma\ISIC_0000164.jpg,train,Melanoma,2f48ed7510d5572b15902e2157ac948a8f9d2fc6b13f89ca2dc6e480193fd716,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0026629.jpg,train,Dermatofibroma,28f834c8415deacf023c047a98b0538497134f34f785ce1aa4f2c014b1bd2354,,False,True,trainval,3
data\Split_smol\val\Actinic keratosis\ISIC_0029210.jpg,val,Actinic keratosis,fb1a77a61fbe33febc516bafa400325c864fab107d6c38e73bba05141ebfe2c4,,False,True,trainval,0
data\Split_smol\val\Benign keratosis\ISIC_0014619_downsampled.jpg,val,Benign keratosis,e8cc919df1675c8b800184a9e8df5aa900a6d7091cef63396b748547b9ae4d5d,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026549.jpg,train,Squamous cell carcinoma,83142a9f1eeee587d7e44165b7c0d075fed7197dc1f9065790a2f06f0bfbf356,,False,True,trainval,0
data\Split_smol\val\Benign keratosis\ISIC_0015260_downsampled.jpg,val,Benign keratosis,a081354d73fafb5ed1e5c7aeb9efe9098ac9cf95094a6ef98f918a55fdfbc0ea,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0028314.jpg,train,Actinic keratosis,ac88481a87c67289c08c3b210faf7fddb65b13c49bea89dd4fea803e51d3c754,,False,True,trainval,1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025577.jpg,train,Squamous cell carcinoma,60b983dc892970ccdaabd7e1ebd0269f5f5d462182a201a5f680721713cf602e,,False,True,trainval,4
data\Split_smol\train\Dermatofibroma\ISIC_0030870.jpg,train,Dermatofibroma,f02926583c9c42e441bddbcc3a7b4ea893924a48e9804ccddb6f6be1a3f6a116,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\2_1.jpg,train,Atopic Dermatitis,70e506b758ec03e5306f2d47ae74f97879c27ad5fa98e834d692a8df4a601263,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112636.png,train,Tinea Ringworm Candidiasis,187f2df7aa1d3bab0cd8fc0bc1083fc20ffae946818f8cc7ed75b855621fdd2b,,False,True,trainval,3
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_ringworm-on-neck.jpg,train,Tinea Ringworm Candidiasis,98c2d9a0ed5f5b527ca5502c25e6390c530806c02f2bcac75a6e0ca52868b654,,False,True,trainval,3
data\Split_smol\val\Melanoma\ISIC_0009868.jpg,val,Melanoma,25a3d9cc60a0dc4ffea38e955a2b5cdaa379eaac0d23407e7ded497aeb334946,,False,True,trainval,0
data\Split_smol\val\Vascular lesion\ISIC_0025807.jpg,val,Vascular lesion,c000f4d4ba3b5bb651a6974d6faf3539ffa05827085dd663b5dba61f42336ec1,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024710.jpg,train,Squamous cell carcinoma,d3a1906e1507e58afeb6466525e4fed21534aeceaaea8f44e8043562adfff4ff,,False,True,trainval,4
data\Split_smol\val\Squamous cell carcinoma\ISIC_0027753.jpg,val,Squamous cell carcinoma,591108b6a492dccdb87650c23d4b53c3974bd89372187eebfb33588698e3daa8,,False,True,trainval,1
data\Split_smol\val\Tinea Ringworm Candidiasis\aug_0_jot96pzvsem71.jpg,val,Tinea Ringworm Candidiasis,af9081c17c11bf7e2a6b287415a48ed4aeb21002d5c939c488bc0bff242efd25,,False,True,trainval,1
data\Split_smol\val\Dermatofibroma\ISIC_0029578.jpg,val,Dermatofibroma,2e2b4d3374e27b36b0401a5141317263996ee39759a719ab4d96f471f802391e,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000420_downsampled.jpg,train,Melanoma,2041a7d14749dee5eca9f2c727b23e899d09f29b54984dc25582bb95209f9e6f,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0031372.jpg,train,Dermatofibroma,de306d22bb04773a9e0a0705a3a831d95765b00944ac72abb8b4b06f4e73f01a,,False,True,trainval,1
data\Split_smol\train\Melanocytic nevus\ISIC_0000037_downsampled.jpg,train,Melanocytic nevus,27235df66b5b7037774d61be6f262303ab7c618928ecf3a62816861805ba485b,,False,True,trainval,3
data\Split_smol\val\Dermatofibroma\ISIC_0026313.jpg,val,Dermatofibroma,f6db1d2667a7ca5ef6b3a974c4b01973a064d6f60e66f6fc23358f071eea5bfe,,False,True,trainval,2
data\Split_smol\train\Melanoma\ISIC_0000171.jpg,train,Melanoma,7fc00970db001f43f04c81aaf3790a7abf4dc9f4fee349270dfce0eacba20a3a,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0026471.jpg,train,Dermatofibroma,6ad550952de73851c2af3b888efaf70ad270815782820dad592c29cce0e01fcc,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0027107.jpg,train,Dermatofibroma,2756b6ded5e75b3f61f343a3c5c2dbc61d1dfe657e2b3f8ddd5ab8b27343c456,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025358.jpg,train,Squamous cell carcinoma,863308be95b090f48bad882e8f2c8b430c3007c7424510f44253e6f42e52f92c,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Daad-khujli-kya-hai-or-daad-ka-treatment-ilaj-in-Hindi.jpg,train,Tinea Ringworm Candidiasis,0f8651e0362f2d58ac494479333c3760d25e39f70b4808a02af8e3f41b507c6e,578.0,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000295.jpg,train,Melanoma,37dcd21622fc65c1a185483a34cacda0b1580faacc82532462968fafe6ce3633,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026645.jpg,train,Squamous cell carcinoma,de4c9fa83fc279c77f3480d53426dfe3dcabc8ad26b4b9256fbb508d48ec616f,,False,True,trainval,4
"data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_300px-Ringworm_on_the_arm,_or_tinea_corporis_due_to_Trichophyton_mentagrophytes_PHIL_2938_lores.jpg",train,Tinea Ringworm Candidiasis,a6fc99c0b4ba9b1069d0d44f535f605b0ea0db2bd8dafe7269e2f75b1e79c68a,,False,True,trainval,0
data\Split_smol\train\Melanocytic nevus\ISIC_0000021_downsampled.jpg,train,Melanocytic nevus,aeb3e0ccf0f5eb11693fb12fd5c6f0f614ae662cd605290932d9b046cf269545,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0030283.jpg,train,Vascular lesion,851c74c334e0e0ecd123c8aa82d8658131e295c8ba1c8619208688e268edf7fa,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0031922.jpg,train,Actinic keratosis,96ace0b07c11cb37c93c1853b7d2b10cac2e4ec2f61b6bd2d0c410b653c744fb,,False,True,trainval,2
data\Split_smol\train\Melanoma\ISIC_0000040_downsampled.jpg,train,Melanoma,0e8832c5fa662055d0e9ed5c24042562a7edc6bb947f7ef056b2ec62c3455d6c,,False,True,trainval,0
data\Split_smol\val\Vascular lesion\ISIC_0026713.jpg,val,Vascular lesion,485923dc9e484b2f392f8ae01e078532b4d42ca01ac4b28fbfd0f02cc95f78f3,,False,True,trainval,1
data\Split_smol\val\Benign keratosis\ISIC_0015108_downsampled.jpg,val,Benign keratosis,a5bd6135a8691d2506c9652f381fb818084f880ed129e99812ce3aba1a5f76c3,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\1_15.jpg,train,Atopic Dermatitis,be78206a356b2d6c8d9ceb33f9a57dca88740446599e26ffeb7f772965e2ae0b,82.0,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_41.jpg,train,Atopic Dermatitis,e52cfeb271e7590cea2a8402b9948bbbb557464ed95a5a4522bee9e65e2b231e,102.0,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_52.jpg,train,Atopic Dermatitis,39998878e9082fc3403ba786a4d31503d6a945ca8fbbe4a7c28b403db9c0de86,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0031719.jpg,train,Vascular lesion,27c586d05bb4de02d12c04e69b83a333d932e0d627975227f77626e13ca2212a,,False,True,trainval,0
data\Split_smol\train\Actinic keratosis\ISIC_0029659.jpg,train,Actinic keratosis,3631236cd9c8e32ae8e717f362c8b57d7eaf43b6319117b442865f1bf4ce82b8,,False,True,trainval,0
data\Split_smol\train\Melanocytic nevus\ISIC_0000107_downsampled.jpg,train,Melanocytic nevus,94401aff91c81ad5c3b59b5d02b48e53984874ca898e1ab07a5781b2cde5a7e0,,False,True,trainval,1
data\Split_smol\val\Tinea Ringworm Candidiasis\aug_0_cs-Misdiagnosis-Cutaneous-Fungal-Infections-RM-63651.jpg,val,Tinea Ringworm Candidiasis,dfcb5e6a50a8fcd788a4ca74688b261eb26bbbb310e8ce7eb1d940aa18e4e228,,False,True,trainval,3
data\Split_smol\train\Actinic keratosis\ISIC_0028619.jpg,train,Actinic keratosis,aa1416bd1cea9bf63429eec842523e7e024f1da6429f7a5b27562c8df13b2ebe,,False,True,trainval,2
data\Split_smol\train\Benign keratosis\ISIC_0014712_downsampled.jpg,train,Benign keratosis,4d061ee1a2a08a681b0a20d945365ebfa521a4ac362e0873e66a33f8522f0d05,,False,True,trainval,4
data\Split_smol\val\Squamous cell carcinoma\ISIC_0024923.jpg,val,Squamous cell carcinoma,3289b6fa69fecdb448122f37e53697b26093a052c8e95f7972d579a69d534c10,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\1_46.jpg,train,Atopic Dermatitis,3653387055144b5647a0aad91b9045642403bd58db7289e0be5288a70d66f6e3,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025696.jpg,train,Squamous cell carcinoma,c8f40c12b8c92fd69dbb188af761da588d24b5bb2a0c9d916084defb9eb8337a,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_26.jpg,train,Atopic Dermatitis,252391199de14cf99c466e0ced7962815a807da72544b693540f216b8d52da74,93.0,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0028680.jpg,train,Vascular lesion,c7e2fb77a944637418901061d7a784dad2a835587e0a5cba2a3d0aa02939fcf2,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_36.jpg,train,Atopic Dermatitis,cfb76da9183e6fc1a7b31aa4410fb306edf32452e9e7acfbfbbf54c4ef1974a2,100.0,False,True,trainval,1
data\Split_smol\val\Benign keratosis\ISIC_0014605_downsampled.jpg,val,Benign keratosis,8cfcaa1176e7bc1b4f185eecbe7ca3f1fc6521bdda29583cf565c34ef47d8b66,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0024396.jpg,train,Dermatofibroma,09bebae9065e9481cd72baa1bd1c0a8b77e86805ceffded6169255c4c1428c91,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0029827.jpg,train,Actinic keratosis,86b3b96ed7201fc3e543e92394ca0ba3856de34e33da1e7c074e0112e89b06f0,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0025612.jpg,train,Vascular lesion,385c8ae0109a7256b8e68733ffff24092afad6996cb33302e5a46452be30bfef,,False,True,trainval,0
data\Split_smol\train\Melanoma\ISIC_0000390_downsampled.jpg,train,Melanoma,05e38dc28570486fc2b168b0f596ed67ca4df3a4d3709506771b2647a2a08e78,,False,True,trainval,3
data\Split_smol\val\Tinea Ringworm Candidiasis\aug_0_B9780702044496000291_f029-001-9780702044496-1.jpg,val,Tinea Ringworm Candidiasis,f075013985d28b2e933c1bc9ed72f9f2f19ba62a4f9203db303521b94d495060,,False,True,trainval,1
data\Split_smol\train\Benign keratosis\ISIC_0014602_downsampled.jpg,train,Benign keratosis,eb71023485792a071323a04e745b9c4590f3c4b62e3e0391a7b6612f6ac7c9f3,,False,True,trainval,3
data\Split_smol\train\Actinic keratosis\ISIC_0031506.jpg,train,Actinic keratosis,96e2fa850f63e68be4c9cd908f7f22929b026a74b885291b59fe7fb3990a6353,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028381.jpg,train,Squamous cell carcinoma,ee829d4b94b2a0fb0f044e08d0d48c4aff57da73d838f0b9980f3dc2b74f7035,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0029052.jpg,train,Dermatofibroma,35c5a88cea2937d1510f9a340dc5caa570ffc2139923c055cf1b0a4976231d0b,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028763.jpg,train,Squamous cell carcinoma,18b376d6ef91af23d1a59feb6d7be0b13394c72c7558404628e0a46fdb02b6ad,,False,True,trainval,3
data\Split_smol\val\Melanocytic nevus\ISIC_0000001.jpg,val,Melanocytic nevus,6180745ca3044c6267b58dd77ae821fca7df549c64bb65d0591e088f67b84547,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Cv-1.png,train,Tinea Ringworm Candidiasis,c6980d3d83f9a8322d6db178ff6a224c2f7362d07a8ef5f3f3a856573796ec49,577.0,False,True,trainval,4
data\Split_smol\train\Actinic keratosis\ISIC_0030408.jpg,train,Actinic keratosis,2690e32e3a001664a6b1de055cf1afa3b5ee2af1f19590ef87f9e271ccacc922,,False,True,trainval,3
data\Split_smol\val\Actinic keratosis\ISIC_0028820.jpg,val,Actinic keratosis,6f8e9e51137c7a7ce682a45dddc677e74aca9b5c414cdc8141d8e9a25e03bf6e,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0027008.jpg,train,Dermatofibroma,9c1d65a55536d129a84219bd7f1bf46049008928e8eb0ede73d96c8f7fc8356c,,False,True,trainval,0
data\Split_smol\train\Vascular lesion\ISIC_0030070.jpg,train,Vascular lesion,38b7db407e97e9958b76c8f63c7241517fd5451ae469c4429d287997c15f2fe3,,False,True,trainval,2
data\Split_smol\train\Vascular lesion\ISIC_0027903.jpg,train,Vascular lesion,476c8d5e8bf60a0b40452d8dd51dc0d981c0948710fe57987014ab6608a285c0,,False,True,trainval,0
data\Split_smol\val\Melanocytic nevus\ISIC_0000034_downsampled.jpg,val,Melanocytic nevus,052789dbb9789888b7a87618930ce5275aeda01f75e895d47a6138666bdc614e,,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000100_downsampled.jpg,train,Melanocytic nevus,dbddf867af656d1199c78ec9f8ec6087da562882722c8e8b496d511fef16310a,,False,True,trainval,3
data\Split_smol\train\Benign keratosis\ISIC_0014576_downsampled.jpg,train,Benign keratosis,ff4ced5745ee1db894719be46b76d8bc9045850d2c2017491406c0afe13f5bfe,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0031996.jpg,train,Vascular lesion,6d33cf3acc273826dc791b4572bdd274319ac7cea8e123b8ce9ee326e48b6b17,,False,True,trainval,0
data\Split_smol\train\Actinic keratosis\ISIC_0028517.jpg,train,Actinic keratosis,4ec6b46c7be3b571b1b553c5f7c4945b983c81f57faa3b732ab990426a892413,,False,True,trainval,0
data\Split_smol\val\Melanoma\ISIC_0000313.jpg,val,Melanoma,f905bff2f36766a814b4a2660b57dc07960b6030a95fcd6cacdd25ca82f346fd,,False,True,trainval,2
data\Split_smol\val\Squamous cell carcinoma\ISIC_0024843.jpg,val,Squamous cell carcinoma,1f6e4caea6b18e85bf1269626053c095e3cd56a12d9e94ad376a2fe09c3464c2,,False,True,trainval,2
data\Split_smol\train\Vascular lesion\ISIC_0030104.jpg,train,Vascular lesion,d2661f8d008bb0552cc949c7431aa0f3ac1110146a1d73306c79f12d71789953,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0025680.jpg,train,Vascular lesion,52ec2ddd076a69098db4b2692a9420a1a71acab4e7ffe1df8cc072c7d9548cce,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0032410.jpg,train,Dermatofibroma,322e3a41662bbfb0f112de218d3fe9064be40f1afa6177d5315b0780907afade,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0025373.jpg,train,Dermatofibroma,9402eb50af66b0a0debe2944e82057faf535505ded0784ec1899995643256332,,False,True,trainval,3
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112945.png,train,Tinea Ringworm Candidiasis,5a15e34b69a8a74975da1f6c4e960f734f8bab7641ecd3d02d9448f2510005bf,,False,True,trainval,0
data\Split_smol\train\Actinic keratosis\ISIC_0028990.jpg,train,Actinic keratosis,bcadf57b6135d7aba0ff386508e0dab453c862c2d68862b7832dbf47d225e320,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0028926.jpg,train,Dermatofibroma,4077552f9df27c1a8cc500cb113a6ccf52fca48ba44cc59e8e794d992adc4f53,,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0031228.jpg,train,Actinic keratosis,d7b3ab17bad8ee2afaa637d4fd926a6c8aaa5a9fc700636531fe3ea716e87d05,,False,True,trainval,1
data\Split_smol\train\Melanocytic nevus\ISIC_0000007.jpg,train,Melanocytic nevus,2d3fe1d91afb6dcf7f21893ec8bfaf42b8ed885026bf88afe7ffe7e42b24c8a6,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024539.jpg,train,Squamous cell carcinoma,06ba5ec0bd28400d6b24c91e43141cc74d29ae76f7a9363ee6b97eccc473540b,,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0030877.jpg,train,Actinic keratosis,fc9f3cff284b3e587fac608e1120fb3a4e97a669f9e670382706c2f734ca88b7,,False,True,trainval,1
data\Split_smol\train\Atopic Dermatitis\1_19.jpg,train,Atopic Dermatitis,3647eafda5848976734a61ed050a66fccbe0142ebb80d8395ad91d7e0ff12619,86.0,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000081_downsampled.jpg,train,Melanocytic nevus,97825090856a8539e7657d7419c25bf38700904e173087a1516a54d58c1c247e,,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0026905.jpg,train,Actinic keratosis,6d22337cb0ab854b3aa424287a81cb06829bbc63807e167f51a90176265847cf,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0025668.jpg,train,Dermatofibroma,dcd9927ef8949a96a4967ff5d16f5afc23097533087a250ad35ad6bccdcfd775,,False,True,trainval,0
data\Split_smol\val\Benign keratosis\ISIC_0014613_downsampled.jpg,val,Benign keratosis,55e58f178f0197db529b5f5fab74614cfc320b9f83c5b1bd71e5f8f10aa3e7a7,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_49.jpg,train,Atopic Dermatitis,6e6c89547c67fc4ce564c7312e92cae855ef69482b3ea3b9c739bb25b5e25f1f,110.0,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0030825.jpg,train,Actinic keratosis,2ab2e0196ae505e1aafe95beca138f1c65e68859a8086b518d51cdacb32b4905,,False,True,trainval,3
data\Split_smol\val\Dermatofibroma\ISIC_0029760.jpg,val,Dermatofibroma,4d077f2bd59a1d73f6586a888cae481775b926f79649c9b579aa1b1f2c910d09,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0026457.jpg,train,Actinic keratosis,8d3ca243b73aab7726bdfea5621a4873770840ece49be2bdfcc084e76b579d39,,False,True,trainval,0
